sample	function	taxon	taxon_abun	taxon_rel_abun	genome_function_count	taxon_function_abun	taxon_rel_function_abun	norm_taxon_function_contrib
Sample219	ORNARGDEG-PWY	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	ORNDEG-PWY	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	P105-PWY	ASV7	1.62	100.0	1.3846153846153848	2.2430769230769236	138.46153846153848	1.0
Sample219	P161-PWY	ASV7	1.62	100.0	1.6	2.5920000000000005	160.0	1.0
Sample219	P281-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	P4-PWY	ASV7	1.62	100.0	1.2021466905187836	1.9474776386404296	120.21466905187836	1.0
Sample219	P441-PWY	ASV7	1.62	100.0	1.431578947368421	2.319157894736842	143.1578947368421	1.0
Sample219	P461-PWY	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	P562-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PANTO-PWY	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PANTOSYN-PWY	ASV7	1.62	100.0	1.0588235294117647	1.7152941176470589	105.88235294117648	1.0
Sample219	PENTOSE-P-PWY	ASV7	1.62	100.0	1.4814814814814814	2.4	148.14814814814815	1.0
Sample219	PEPTIDOGLYCANSYN-PWY	ASV7	1.62	100.0	1.0526315789473684	1.7052631578947368	105.26315789473684	1.0
Sample219	PHOSLIPSYN-PWY	ASV7	1.62	100.0	1.3636363636363638	2.2090909090909094	136.36363636363637	1.0
Sample219	POLYAMSYN-PWY	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	POLYISOPRENSYN-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PPGPPMET-PWY	ASV7	1.62	100.0	1.1111111111111112	1.8000000000000003	111.11111111111111	1.0
Sample219	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	PRPP-PWY	ASV7	1.62	100.0	1.1657142857142857	1.888457142857143	116.57142857142857	1.0
Sample219	PWY-1269	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PWY-2942	ASV7	1.62	100.0	1.3404255319148937	2.171489361702128	134.04255319148936	1.0
Sample219	PWY-3001	ASV7	1.62	100.0	1.2587412587412588	2.0391608391608393	125.87412587412588	1.0
Sample219	PWY-4984	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-5097	ASV7	1.62	100.0	1.2782608695652173	2.070782608695652	127.82608695652173	1.0
Sample219	PWY-5100	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PWY-5101	ASV7	1.62	100.0	1.3846153846153846	2.243076923076923	138.46153846153845	1.0
Sample219	PWY-5103	ASV7	1.62	100.0	1.2162162162162162	1.9702702702702704	121.62162162162163	1.0
Sample219	PWY-5104	ASV7	1.62	100.0	1.2162162162162162	1.9702702702702704	121.62162162162163	1.0
Sample219	PWY-5121	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-5154	ASV7	1.62	100.0	1.1764705882352942	1.9058823529411766	117.64705882352942	1.0
Sample219	PWY-5181	ASV7	1.62	100.0	1.2307692307692308	1.993846153846154	123.07692307692308	1.0
Sample219	PWY-5188	ASV7	1.62	100.0	1.0909090909090908	1.7672727272727273	109.09090909090908	1.0
Sample219	PWY-5189	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PWY-5347	ASV7	1.62	100.0	1.3548387096774195	2.19483870967742	135.48387096774195	1.0
Sample219	PWY-5384	ASV7	1.62	100.0	1.6	2.5920000000000005	160.0	1.0
Sample219	PWY-5417	ASV7	1.62	100.0	1.0909090909090908	1.7672727272727273	109.09090909090908	1.0
Sample219	PWY-5431	ASV7	1.62	100.0	1.0909090909090908	1.7672727272727273	109.09090909090908	1.0
Sample219	PWY-5484	ASV7	1.62	100.0	1.469387755102041	2.3804081632653062	146.9387755102041	1.0
Sample219	PWY-5505	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	PWY-5667	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	PWY-5686	ASV7	1.62	100.0	1.2413793103448276	2.011034482758621	124.13793103448276	1.0
Sample219	PWY-5695	ASV7	1.62	100.0	1.2307692307692308	1.993846153846154	123.07692307692308	1.0
Sample219	PWY-5837	ASV7	1.62	100.0	1.105263157894737	1.790526315789474	110.5263157894737	1.0
Sample219	PWY-5838	ASV7	1.62	100.0	1.0285714285714287	1.6662857142857146	102.85714285714288	1.0
Sample219	PWY-5840	ASV7	1.62	100.0	1.0285714285714287	1.6662857142857146	102.85714285714288	1.0
Sample219	PWY-5845	ASV7	1.62	100.0	1.0285714285714287	1.6662857142857146	102.85714285714288	1.0
Sample219	PWY-5850	ASV7	1.62	100.0	1.0285714285714287	1.6662857142857146	102.85714285714288	1.0
Sample219	PWY-5855	ASV7	1.62	100.0	1.2121212121212122	1.9636363636363638	121.21212121212122	1.0
Sample219	PWY-5856	ASV7	1.62	100.0	1.2121212121212122	1.9636363636363638	121.21212121212122	1.0
Sample219	PWY-5857	ASV7	1.62	100.0	1.2121212121212122	1.9636363636363638	121.21212121212122	1.0
Sample219	PWY-5860	ASV7	1.62	100.0	1.0434782608695652	1.6904347826086956	104.34782608695652	1.0
Sample219	PWY-5861	ASV7	1.62	100.0	1.0434782608695652	1.6904347826086956	104.34782608695652	1.0
Sample219	PWY-5862	ASV7	1.62	100.0	1.0434782608695652	1.6904347826086956	104.34782608695652	1.0
Sample219	PWY-5863	ASV7	1.62	100.0	1.090909090909091	1.7672727272727276	109.09090909090911	1.0
Sample219	PWY-5896	ASV7	1.62	100.0	1.0285714285714287	1.6662857142857146	102.85714285714288	1.0
Sample219	PWY-5897	ASV7	1.62	100.0	1.0327868852459017	1.6731147540983609	103.27868852459017	1.0
Sample219	PWY-5898	ASV7	1.62	100.0	1.0327868852459017	1.6731147540983609	103.27868852459017	1.0
Sample219	PWY-5899	ASV7	1.62	100.0	1.0327868852459017	1.6731147540983609	103.27868852459017	1.0
Sample219	PWY-5913	ASV7	1.62	100.0	1.196013289036545	1.9375415282392028	119.60132890365449	1.0
Sample219	PWY-5918	ASV7	1.62	100.0	1.0526315789473684	1.7052631578947368	105.26315789473684	1.0
Sample219	PWY-5973	ASV7	1.62	100.0	2.2727272727272725	3.6818181818181817	227.27272727272725	1.0
Sample219	PWY-5989	ASV7	1.62	100.0	1.6216216216216215	2.627027027027027	162.16216216216216	1.0
Sample219	PWY-6071	ASV7	1.62	100.0	1.3200000000000003	2.1384000000000007	132.00000000000003	1.0
Sample219	PWY-6121	ASV7	1.62	100.0	1.1111111111111112	1.8000000000000003	111.11111111111111	1.0
Sample219	PWY-6122	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6123	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6125	ASV7	1.62	100.0	1.2173913043478262	1.9721739130434786	121.73913043478262	1.0
Sample219	PWY-6126	ASV7	1.62	100.0	1.253731343283582	2.031044776119403	125.37313432835819	1.0
Sample219	PWY-6147	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PWY-6151	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	PWY-6163	ASV7	1.62	100.0	1.5000000000000002	2.4300000000000006	150.00000000000003	1.0
Sample219	PWY-6182	ASV7	1.62	100.0	1.0769230769230769	1.7446153846153847	107.6923076923077	1.0
Sample219	PWY-6185	ASV7	1.62	100.0	1.1111111111111112	1.8000000000000003	111.11111111111111	1.0
Sample219	PWY-621	ASV7	1.62	100.0	2.6666666666666665	4.32	266.66666666666663	1.0
Sample219	PWY-6277	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6282	ASV7	1.62	100.0	2.3076923076923075	3.7384615384615385	230.76923076923075	1.0
Sample219	PWY-6317	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6385	ASV7	1.62	100.0	1.0526315789473684	1.7052631578947368	105.26315789473684	1.0
Sample219	PWY-6386	ASV7	1.62	100.0	1.0434782608695652	1.6904347826086956	104.34782608695652	1.0
Sample219	PWY-6387	ASV7	1.62	100.0	1.0666666666666667	1.728	106.66666666666667	1.0
Sample219	PWY-6467	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6507	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	PWY-6519	ASV7	1.62	100.0	1.71875	2.7843750000000003	171.875	1.0
Sample219	PWY-6608	ASV7	1.62	100.0	1.2307692307692308	1.993846153846154	123.07692307692308	1.0
Sample219	PWY-6609	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6612	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	PWY-6628	ASV7	1.62	100.0	1.5000000000000002	2.4300000000000006	150.00000000000003	1.0
Sample219	PWY-6630	ASV7	1.62	100.0	1.3953488372093024	2.26046511627907	139.53488372093022	1.0
Sample219	PWY-6700	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6703	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PWY-6708	ASV7	1.62	100.0	1.2121212121212122	1.9636363636363638	121.21212121212122	1.0
Sample219	PWY-6737	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	PWY-6891	ASV7	1.62	100.0	1.0434782608695652	1.6904347826086956	104.34782608695652	1.0
Sample219	PWY-6892	ASV7	1.62	100.0	1.0909090909090908	1.7672727272727273	109.09090909090908	1.0
Sample219	PWY-6895	ASV7	1.62	100.0	1.0084033613445378	1.6336134453781512	100.84033613445378	1.0
Sample219	PWY-6897	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-6969	ASV7	1.62	100.0	1.3483146067415732	2.184269662921349	134.8314606741573	1.0
Sample219	PWY-7111	ASV7	1.62	100.0	1.6941176470588235	2.7444705882352944	169.41176470588235	1.0
Sample219	PWY-7184	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	PWY-7187	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7196	ASV7	1.62	100.0	1.0769230769230769	1.7446153846153847	107.6923076923077	1.0
Sample219	PWY-7197	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7199	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7200	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7208	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PWY-7211	ASV7	1.62	100.0	1.2134831460674158	1.9658426966292137	121.34831460674158	1.0
Sample219	PWY-7219	ASV7	1.62	100.0	1.2	1.944	120.0	1.0
Sample219	PWY-7220	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	PWY-7221	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	PWY-7222	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	PWY-7228	ASV7	1.62	100.0	1.263157894736842	2.046315789473684	126.3157894736842	1.0
Sample219	PWY-7229	ASV7	1.62	100.0	1.309090909090909	2.120727272727273	130.9090909090909	1.0
Sample219	PWY-7234	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7237	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7242	ASV7	1.62	100.0	2.181818181818182	3.534545454545455	218.18181818181822	1.0
Sample219	PWY-7254	ASV7	1.62	100.0	1.3846153846153848	2.2430769230769236	138.46153846153848	1.0
Sample219	PWY-7315	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	PWY-7328	ASV7	1.62	100.0	1.1111111111111112	1.8000000000000003	111.11111111111111	1.0
Sample219	PWY-7400	ASV7	1.62	100.0	1.037037037037037	1.68	103.7037037037037	1.0
Sample219	PWY-7539	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7560	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY-7663	ASV7	1.62	100.0	2.3529411764705883	3.811764705882353	235.29411764705884	1.0
Sample219	PWY-7664	ASV7	1.62	100.0	2.2950819672131146	3.718032786885246	229.50819672131146	1.0
Sample219	PWY-841	ASV7	1.62	100.0	1.1681415929203538	1.8923893805309733	116.81415929203538	1.0
Sample219	PWY0-1061	ASV7	1.62	100.0	1.5	2.43	150.0	1.0
Sample219	PWY0-1241	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY0-1261	ASV7	1.62	100.0	1.931034482758621	3.1282758620689664	193.1034482758621	1.0
Sample219	PWY0-1296	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY0-1297	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY0-1298	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY0-1319	ASV7	1.62	100.0	1.2000000000000002	1.9440000000000004	120.00000000000001	1.0
Sample219	PWY0-1338	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY0-1415	ASV7	1.62	100.0	1.0909090909090908	1.7672727272727273	109.09090909090908	1.0
Sample219	PWY0-1479	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PWY0-1533	ASV7	1.62	100.0	1.2307692307692308	1.993846153846154	123.07692307692308	1.0
Sample219	PWY0-1586	ASV7	1.62	100.0	1.6	2.5920000000000005	160.0	1.0
Sample219	PWY0-162	ASV7	1.62	100.0	1.2272727272727273	1.9881818181818183	122.72727272727273	1.0
Sample219	PWY0-166	ASV7	1.62	100.0	1.0810810810810811	1.7513513513513517	108.10810810810811	1.0
Sample219	PWY0-321	ASV7	1.62	100.0	1.2272727272727273	1.9881818181818183	122.72727272727273	1.0
Sample219	PWY0-781	ASV7	1.62	100.0	1.1609756097560977	1.8807804878048784	116.09756097560977	1.0
Sample219	PWY0-845	ASV7	1.62	100.0	1.2727272727272727	2.061818181818182	127.27272727272727	1.0
Sample219	PWY0-862	ASV7	1.62	100.0	2.222222222222222	3.5999999999999996	222.2222222222222	1.0
Sample219	PWY4FS-7	ASV7	1.62	100.0	1.2857142857142858	2.082857142857143	128.57142857142858	1.0
Sample219	PWY4FS-8	ASV7	1.62	100.0	1.2857142857142856	2.0828571428571427	128.57142857142856	1.0
Sample219	PYRIDNUCSAL-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PYRIDNUCSYN-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	PYRIDOXSYN-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	REDCITCYC	ASV7	1.62	100.0	1.5441176470588236	2.5014705882352946	154.41176470588235	1.0
Sample219	RHAMCAT-PWY	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	RIBOSYN2-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	SER-GLYSYN-PWY	ASV7	1.62	100.0	1.1428571428571428	1.8514285714285714	114.28571428571428	1.0
Sample219	SO4ASSIM-PWY	ASV7	1.62	100.0	1.3333333333333333	2.16	133.33333333333331	1.0
Sample219	SULFATE-CYS-PWY	ASV7	1.62	100.0	1.3170731707317074	2.133658536585366	131.70731707317074	1.0
Sample219	TCA	ASV7	1.62	100.0	1.565217391304348	2.5356521739130438	156.52173913043478	1.0
Sample219	TCA-GLYOX-BYPASS	ASV7	1.62	100.0	1.3170731707317074	2.133658536585366	131.70731707317074	1.0
Sample219	THISYN-PWY	ASV7	1.62	100.0	1.0169491525423728	1.647457627118644	101.69491525423729	1.0
Sample219	THRESYN-PWY	ASV7	1.62	100.0	1.2413793103448276	2.011034482758621	124.13793103448276	1.0
Sample219	TRNA-CHARGING-PWY	ASV7	1.62	100.0	1.2233009708737863	1.981747572815534	122.33009708737863	1.0
Sample219	TRPSYN-PWY	ASV7	1.62	100.0	1.1111111111111112	1.8000000000000003	111.11111111111111	1.0
Sample219	UBISYN-PWY	ASV7	1.62	100.0	1.170731707317073	1.8965853658536584	117.07317073170731	1.0
Sample219	UDPNAGSYN-PWY	ASV7	1.62	100.0	1.0	1.62	100.0	1.0
Sample219	VALSYN-PWY	ASV7	1.62	100.0	1.2857142857142856	2.0828571428571427	128.57142857142856	1.0
Sample220	1CMET2-PWY	ASV7	4.12	100.0	1.0769230769230769	4.436923076923077	107.6923076923077	1.0
Sample220	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	ASV7	4.12	100.0	1.2	4.944	120.0	1.0
Sample220	ALL-CHORISMATE-PWY	ASV7	4.12	100.0	1.2760736196319018	5.257423312883436	127.60736196319019	1.0
Sample220	ANAEROFRUCAT-PWY	ASV7	4.12	100.0	1.368421052631579	5.637894736842106	136.8421052631579	1.0
Sample220	ANAGLYCOLYSIS-PWY	ASV7	4.12	100.0	1.3333333333333333	5.493333333333333	133.33333333333331	1.0
Sample220	ARG+POLYAMINE-SYN	ASV7	4.12	100.0	1.1162790697674418	4.59906976744186	111.62790697674419	1.0
Sample220	ARGDEG-PWY	ASV7	4.12	100.0	1.2	4.944	120.0	1.0
Sample220	ARGSYN-PWY	ASV7	4.12	100.0	1.0434782608695652	4.299130434782609	104.34782608695652	1.0
Sample220	ARGSYNBSUB-PWY	ASV7	4.12	100.0	1.0526315789473684	4.336842105263158	105.26315789473684	1.0
Sample220	ARO-PWY	ASV7	4.12	100.0	1.5000000000000002	6.1800000000000015	150.00000000000003	1.0
Sample220	ASPASN-PWY	ASV7	4.12	100.0	1.0	4.12	100.0	1.0
Sample220	AST-PWY	ASV7	4.12	100.0	2.0	8.24	200.0	1.0
Sample220	BIOTIN-BIOSYNTHESIS-PWY	ASV7	4.12	100.0	1.5730337078651684	6.480898876404494	157.30337078651684	1.0
Sample220	BRANCHED-CHAIN-AA-SYN-PWY	ASV7	4.12	100.0	1.2949640287769784	5.335251798561151	129.49640287769785	1.0
Sample220	CALVIN-PWY	ASV7	4.12	100.0	2.4489795918367347	10.089795918367347	244.89795918367346	1.0
Sample220	CATECHOL-ORTHO-CLEAVAGE-PWY	ASV7	4.12	100.0	1.0	4.12	100.0	1.0
Sample220	COA-PWY	ASV7	4.12	100.0	1.0	4.12	100.0	1.0
Sample220	COBALSYN-PWY	ASV7	4.12	100.0	1.0	4.12	100.0	1.0
Sample220	COMPLETE-ARO-PWY	ASV7	4.12	100.0	1.5483870967741937	6.379354838709678	154.83870967741936	1.0
Sample220	DAPLYSINESYN-PWY	ASV7	4.12	100.0	1.2038216560509554	4.959745222929937	120.38216560509554	1.0
Sample220	DENOVOPURINE2-PWY	ASV7	4.12	100.0	1.1311475409836065	4.660327868852459	113.11475409836065	1.0
Sample220	DTDPRHAMSYN-PWY	ASV7	4.12	100.0	1.3333333333333333	5.493333333333333	133.33333333333331	1.0
Sample220	ECASYN-PWY	ASV7	4.12	100.0	1.139240506329114	4.6936708860759495	113.9240506329114	1.0
Sample220	ENTBACSYN-PWY	ASV7	4.12	100.0	1.7142857142857144	7.062857142857143	171.42857142857144	1.0
Sample220	FAO-PWY	ASV7	4.12	100.0	2.0	8.24	200.0	1.0
Sample220	FASYN-ELONG-PWY	ASV7	4.12	100.0	2.3529411764705883	9.694117647058825	235.29411764705884	1.0
Sample220	FASYN-INITIAL-PWY	ASV7	4.12	100.0	1.6216216216216217	6.681081081081081	162.16216216216216	1.0
Sample220	FERMENTATION-PWY	ASV7	4.12	100.0	1.6335791264889394	6.73034600113443	163.35791264889394	1.0
Sample220	FOLSYN-PWY	ASV7	4.12	100.0	1.2413793103448274	5.114482758620689	124.13793103448273	1.0
Sample220	GALACT-GLUCUROCAT-PWY	ASV7	4.12	100.0	1.227272727272727	5.056363636363636	122.7272727272727	1.0
Sample220	GALACTARDEG-PWY	ASV7	4.12	100.0	1.0	4.12	100.0	1.0
Sample220	GALACTUROCAT-PWY	ASV7	4.12	100.0	1.25	5.15	125.0	1.0
Sample220	GLCMANNANAUT-PWY	ASV7	4.12	100.0	1.1111111111111112	4.577777777777778	111.11111111111111	1.0
Sample220	GLUCARDEG-PWY	ASV7	4.12	100.0	1.0	4.12	100.0	1.0
Sample220	GLUCARGALACTSUPER-PWY	ASV7	4.12	100.0	1.0	4.12	100.0	1.0
Sample220	GLUCONEO-PWY	ASV7	4.12	100.0	1.4545454545454546	5.992727272727273	145.45454545454547	1.0
